Date,Insertion_Order,Order_Goal_Type,Insertion_Order_Goal_Value,IO_Planned_Budget,IO_Start_Date,IO_End_Date,Advertiser_Currency,Line_Item_Name,LI_Goal,Line_Item_Type,Line_Item_Start_Date,Line_Item_End_Date,LI_Spends,Impressions,Clicks,Complete_Views_(Video)
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,8360.847,49146,334,41674
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,991.2991,48119,2620,3
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,46.28243,248,1,206
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1899.419,10076,43,9165
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1474.748,24458,53,20357
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,889.6102,6477,32,5010
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2279.654,19757,7,16147
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,17566.68,106664,951,82758
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,387.3144,18015,1123,3
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,4.30265,24,0,21
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,464.4278,2493,16,2216
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,465.8252,8413,11,7085
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,50.24994,495,2,415
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,587.9687,5418,3,4538
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,4035.322,29056,248,22602
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,0.454462,3,0,2
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,358.8004,2029,15,1765
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1631.632,32858,71,27391
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,0,1,0,0
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,765.8291,7820,3,5686
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,10803.72,63395,588,50471
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,905.487,48305,2590,21
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,152.0906,824,0,707
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1608.475,8685,61,7355
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1167.717,15324,73,11706
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,728.8443,8128,50,5741
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1109.584,10548,4,9248
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,7888.318,70897,789,57091
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,580.0027,28715,1879,124
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,10.14777,57,0,51
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,5954.008,34869,365,28583
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1230.622,19119,28,15668
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,2859.483,19309,70,14609
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,3223.875,26855,5,23807
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,27192.18,133395,905,112745
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,339.3503,15205,1068,3
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,23.68006,120,0,105
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,788.7083,3982,21,3681
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,3744.031,49546,110,41841
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,4593.121,29151,96,21781
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1250.3,13934,3,11028
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,23934.42,106037,676,90373
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,1741.269,81588,4866,60
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,713.1315,3701,0,3314
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1327.379,6377,23,5634
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,7192.095,75190,350,60031
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,5553.994,37765,144,28732
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1795.298,19762,2,15167
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,32214.44,152363,857,133156
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,2719.57,139742,8319,16
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,935.708,5259,0,4666
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,4969.648,23885,100,21674
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1718.985,27950,54,23563
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,509.0075,4041,17,3238
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1952.268,16575,2,14338
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,14919.7,88934,741,73413
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,897.4474,44920,2711,281
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,20.73651,119,0,111
4/13/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1712.732,9286,54,8265
4/14/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,3018.086,33454,68,28315
4/14/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1287.04,7713,31,5987
4/14/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1186.035,9909,1,8005
4/14/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,10558.61,58849,466,49610
4/14/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,991.2856,46637,2721,8
4/14/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,39.08335,200,0,174
4/14/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2007.8,10434,52,9480
4/14/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1472.743,26910,54,23028
4/14/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1001.198,7336,24,5694
